,message_order,data,label
2792,1,message,dontMeetRequirements
2793,2,ur location,dontMeetRequirements
2794,0,dnt vehicle,dontMeetRequirements
2795,0,bike nahi hai,location
2796,3,want job,dontMeetRequirements
2797,0,work location,location
2798,2,dear office bro,dontMeetRequirements
2799,5,send type message,dontMeetRequirements
2800,3,gn,location
2801,4,nearest yelahanka,location
2802,5,yas,location
2803,0,okkk,dontMeetRequirements
2804,3,okkk,dontMeetRequirements
2805,0,plz want busy location,dontMeetRequirements
2806,3,place,location
2807,4,lerner licence,dontMeetRequirements
2808,3,kk lev,dontMeetRequirements
2809,3,hey stop,dontMeetRequirements
2810,1,ur location,location
2811,2,jai ram ki,dontMeetRequirements
2812,4,r u,location
2813,5,yas,location
2814,3,gm,dontMeetRequirements
2815,2,kidar hey,location
2816,3,thx,location
2817,1,okkk,dontMeetRequirements
2818,5,whr located,dontMeetRequirements
2819,0,plz want busy location,dontMeetRequirements
2820,0,given address,dontMeetRequirements
2821,5,photo,dontMeetRequirements
2822,3,want job,dontMeetRequirements
2823,3,ha,location
2824,4,area sir,location
2825,1,driving licence llr,location
2826,2,tq much sar mam,location
2827,5,good night,dontMeetRequirements
2828,2,iska location kya hoga,location
2829,5,photo,dontMeetRequirements
2830,1,noh,location
2831,3,hey stop,dontMeetRequirements
2832,0,bike nahi hai,location
2833,1,thanks foe ur information,location
2834,1,noh,location
2835,0,hey mam,dontMeetRequirements
2836,5,yes dnt licence vehicle,location
2837,0,given address,dontMeetRequirements
2838,4,dl given renewal,location
2839,0,plz want busy location,dontMeetRequirements
2840,4,lerner licence,dontMeetRequirements
2841,4,lerner licence,dontMeetRequirements
2842,5,gud mrng,dontMeetRequirements
2843,0,hey,dontMeetRequirements
2844,1,brother hav bike dl also,dontMeetRequirements
2845,4,hold,location
2846,1,ok plz send address,dontMeetRequirements
2847,5,place,dontMeetRequirements
2848,3,lr licence,dontMeetRequirements
2849,4,lerner licence,dontMeetRequirements
2850,2,hii good morning,dontMeetRequirements
2851,4,nearest yelahanka,location
2852,0,learning licence available,dontMeetRequirements
2853,2,inserted,location
2854,5,place,dontMeetRequirements
2855,0,bike nahi hu ga tu chal gaya kya,dontMeetRequirements
2856,4,area sir,location
2857,3,one,dontMeetRequirements
2858,4,meri paas bike nahi hai,dontMeetRequirements
2859,1,okkk,dontMeetRequirements
2860,4,area sir,location
2861,4,dnt bike night get cum guy,location
2862,5,vehicle,dontMeetRequirements
2863,2,jai ram ki,dontMeetRequirements
2864,3,tks,dontMeetRequirements
2865,3,ha,location
2866,5,send location,location
2867,2,kidar hey,location
2868,0,left ago numbermonths,dontMeetRequirements
2869,5,dn dl,dontMeetRequirements
2870,4,okkk,dontMeetRequirements
2871,2,meri paas filhaal driving licence ka paavti hai,dontMeetRequirements
2872,5,bike insurance kk,dontMeetRequirements
2873,3,lr licence,dontMeetRequirements
2874,1,meri paas bike nahi,location
2875,4,job location,dontMeetRequirements
2876,0,sry,location
2877,0,hey mam,dontMeetRequirements
2878,3,thx,location
2879,4,gm,dontMeetRequirements
2880,5,hai sir,location
2881,1,brother hav bike dl also,dontMeetRequirements
2882,4,area,dontMeetRequirements
2883,2,inserted,location
2884,1,message,dontMeetRequirements
2885,4,hi sir suchindra,location
2886,5,interview,location
2887,2,lerner licence,dontMeetRequirements
2888,2,inserted,location
2889,0,dnt vehicle,dontMeetRequirements
2890,2,lerner licence,dontMeetRequirements
2891,3,nonumber,location
2892,0,block,dontMeetRequirements
2893,0,given address,dontMeetRequirements
2894,5,thanks valuable time sir,dontMeetRequirements
2895,1,gdmng,dontMeetRequirements
2896,4,area,dontMeetRequirements
2897,5,gud mrng,dontMeetRequirements
2898,3,okkk,dontMeetRequirements
2899,1,brother hav bike dl also,dontMeetRequirements
2900,3,dnt send fake,dontMeetRequirements
2901,1,learning share,dontMeetRequirements
2902,1,brother hav bike dl also,dontMeetRequirements
2903,0,hey mam,dontMeetRequirements
2904,4,area,dontMeetRequirements
2905,4,ohk,location
2906,3,lr licence,dontMeetRequirements
2907,5,two viller iam sorry,dontMeetRequirements
2908,3,dnt send fake,dontMeetRequirements
2909,3,one,dontMeetRequirements
2910,1,brother hav bike dl also,dontMeetRequirements
2911,4,okkk,dontMeetRequirements
2912,5,two viller iam sorry,dontMeetRequirements
2913,2,yes sir bike,location
2914,0,okkk,dontMeetRequirements
2915,2,lerner licence,dontMeetRequirements
2916,3,gn,location
2917,0,left ago numbermonths,dontMeetRequirements
2918,4,kk thanks,dontMeetRequirements
2919,2,thanks concern mr varun,location
2920,1,learning share,dontMeetRequirements
2921,1,bt meri pa vehicle nh hai,dontMeetRequirements
2922,4,kk thanks,dontMeetRequirements
2923,2,hii good morning,dontMeetRequirements
2924,3,hi sir,dontMeetRequirements
2925,4,recently applied lr licence,dontMeetRequirements
2926,1,meri paas bike nahi,location
2927,4,dnt bike night get cum guy,location
2928,0,dnt vehicle,dontMeetRequirements
2929,2,dear office bro,dontMeetRequirements
2930,4,okkk,dontMeetRequirements
2931,4,okkk,dontMeetRequirements
2932,5,dn dl,dontMeetRequirements
2933,5,two viller iam sorry,dontMeetRequirements
2934,1,driving licence llr,location
2935,0,job kaha pila gi,location
2936,2,iska location kya hoga,location
2937,5,application fee nahi bhr skte,location
2938,3,want job,dontMeetRequirements
2939,0,given address,dontMeetRequirements
2940,3,gn,dontMeetRequirements
2941,4,gm,dontMeetRequirements
2942,1,thanks foe ur information,location
2943,0,dnt vehicle,dontMeetRequirements
2944,0,work location,location
2945,2,dear office bro,dontMeetRequirements
2946,4,kk thanks,dontMeetRequirements
2947,2,kidar hey,location
2948,2,get lost,dontMeetRequirements
2949,4,hold,location
2950,0,area,dontMeetRequirements
2951,5,vehicle,dontMeetRequirements
2952,3,tks,dontMeetRequirements
2953,5,two viller iam sorry,dontMeetRequirements
2954,0,dnt vehicle,dontMeetRequirements
2955,2,lerner licence,dontMeetRequirements
2956,2,get lost,dontMeetRequirements
2957,5,ha okl,dontMeetRequirements
2958,0,kahapar hai job,location
2959,2,lerner licence,dontMeetRequirements
2960,0,plz want busy location,dontMeetRequirements
2961,5,whr located,dontMeetRequirements
2962,1,ur location,location
2963,2,lerner licence,dontMeetRequirements
2964,5,bike insurance kk,dontMeetRequirements
2965,4,send location come,dontMeetRequirements
2966,1,okkk,dontMeetRequirements
2967,0,left ago numbermonths,dontMeetRequirements
2968,0,bike nahi hu ga tu chal gaya kya,dontMeetRequirements
2969,4,hi sir suchindra,location
2970,5,send text msg,location
2971,0,kidar,location
2972,3,one,dontMeetRequirements
2973,2,dear office bro,dontMeetRequirements
2974,4,job location,dontMeetRequirements
2975,3,sry,location
2976,3,tks,dontMeetRequirements
2977,0,bike ldhu,dontMeetRequirements
2978,1,okkk,dontMeetRequirements
2979,1,gdmng,dontMeetRequirements
2980,4,hi sir suchindra,location
2981,4,area,dontMeetRequirements
2982,2,lerner licence,dontMeetRequirements
2983,5,yes dnt licence vehicle,location
2984,0,learning licence available,dontMeetRequirements
2985,1,noh,location
2986,5,send text msg,location
2987,4,hi sir suchindra,location
2988,3,dnt send fake,dontMeetRequirements
2989,1,sir already worked need good delivery order,location
2990,4,thanks info,location
2991,4,hyy,location
2992,3,tks,dontMeetRequirements
2993,3,tks,dontMeetRequirements
2994,2,inserted,location
2995,0,work location,location
2996,5,dn dl,dontMeetRequirements
2997,2,tq much sar mam,location
2998,0,given address,dontMeetRequirements
